COUNTRY_REGION,PROVINCE_STATE,ADMIN2,GEOID,DATE,SEQ_NO,DESCRIPTION,SOURCE
US                              ,-                               ,-                                                               ,US        ,2020-04-05,4,"is really at a low level, we need to be prepared. Since it will be unlikely to be completely eradicated from                                                                                            ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,5,"the planet, as we get into next season, we may see the beginning of a resurgence. And that's why we're                                                                                                  ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,6,"pushing so hard to get our preparedness much better than it was but, importantly, pushing on a vaccine and                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,7,"doing clinical trials for therapeutic interventions so that hopefully, if in fact we do see that resurgence, we                                                                                         ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,8,"will have interventions that we did not have in the beginning of the situation that we're in right now""                                                                                                 ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,9,"State-by-state forecast shows projected number of deaths in each state and nationwide, measuring                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,10,"the impact on health systems: hospital beds, ICU bed shortages, and ventilators needed. COVID-19                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,11,forecasting model updated in real-time created by Dr. Christopher Murray and researchers in Washington                                                                                                  ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-05,12,state and used by the US Government.                                                                                                                                                                    ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,2,"""Our country is in the midst of a great national trial, unlike any we have ever faced before. We’re a                                                                                                 ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,3,war with a deadly virus. Success in this fight will require the full absolute measure of our collective                                                                                                 ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,4,"strength, love, and devotion. It’s very important. Each of us has the power through our own choices                                                                                                   ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,5,"and actions to save American lives and rescue the most vulnerable among us"" President Trump said                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,6,"""Following the guidelines for the next 30 days is a matter of life and death""                                                                                                                           ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,7,“This is going to be one of the roughest 2 or 3 weeks we’ve ever had in our country. We’re going to lose thousands of people.”                                                                  ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,8,"Projections: 100,000 - 240,000 total deaths in the US from COVID-19 (down from 1.5 - 2.2 million                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,9,"deaths without mitigation: social distancing, staying home, washing hands). But if guidelines are followed                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,10,"perfectly by everyone, then the numbers can be lower, or even significantly lower                                                                                                                       ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-04-01,11,"Assuming full mitigation: peak of 2,214 daily deaths on April 15                                                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Connecticut                     ,-                                                               ,US        ,2020-04-01,12,Death of a 6-week-old newborn in the Hartford area                                                                                                                                                      ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Connecticut                     ,-                                                               ,US        ,2020-04-01,13,"""This is a virus that attacks our most fragile without mercy. This also stresses the importance of staying                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Connecticut                     ,-                                                               ,US        ,2020-04-01,14,home and limiting exposure to other people. Your life and the lives of others could literally depend                                                                                                    ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Connecticut                     ,-                                                               ,US        ,2020-04-01,15,on it” Governor Lamont said.                                                                                                                                                                          ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Arkansas                        ,-                                                               ,US        ,2020-03-29,2,Among the deaths: a 42-year-old woman in Arkansas with no pre-existing health condition (and who                                                                                                        ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Arkansas                        ,-                                                               ,US        ,2020-03-29,3,"had never been hospitalized before, according to her sister) who felt ""a little sick"" on March 15 and                                                                                                   ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Arkansas                        ,-                                                               ,US        ,2020-03-29,4,thought it to be a cold or a sinus infection. After developing shortness of breath and cough that wouldn't                                                                                              ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Arkansas                        ,-                                                               ,US        ,2020-03-29,5,"go away, she was admitted to the hospital on March 24 and tested positive to Covid-19. She was put on a                                                                                                 ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-03-29,6,"ventilator in ICU and, after 4 days (on Saturday, March 28), she died.                                                                                                                                  ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,-                               ,-                                                               ,US        ,2020-03-29,7,"Trump extends federal social distancing guidelines for an additional 30 days, up to April 30                                                                                                            ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,West Virginia                   ,-                                                               ,US        ,2020-03-29,8,Retracted its report of 1 death in the state                                                                                                                                                            ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,2,Governor Cuomo Daily Briefing:                                                                                                                                                                          ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,3,Everything we do now (procure ventilators etc) is in preparation for possible apex (when curve hits the highest point)                                                                                  ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,4,Apex in New York is estimated in 14-21 days from now                                                                                                                                                    ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,5,We'll keep COVID-19 patients separated from the other patients in hospitals                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,6,We can now test for antibodies to determine whether a person had COVID-19. This is a blood test                                                                                                         ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,7,"172 new ICU admission in the last day, vs. 374  in the preceding day, may indicate a decline in the growth rate                                                                                         ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,8,"155,934 people tested in New York State. We need a faster testing process. Can't wait 5 days as it is now.                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-28,9,Other countries now also have home tests. We should do the same.                                                                                                                                        ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,2,Governor Cuomo daily briefing:                                                                                                                                                                          ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,3,Apex of hospital need could be in 21 days from now in New York                                                                                                                                          ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,4,"All hospitals need to increase capacity by 50%, some by 100%                                                                                                                                            ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,5,"Need a total of 40,000 ICU beds. Currently have 3,000, with 3,000 ventilators. An additional 37,000 ICU beds are needed                                                                                 ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,6,"Will use college dormitories, hotels, nursing homes, and all possible space by converting it to hospitals if needed in April                                                                            ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,7,"138,376 people have been tested                                                                                                                                                                         ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Michigan                        ,-                                                               ,US        ,2020-03-22,9,"3 new death, a 52-year-old man with underlying health conditions, first death in West Michigan,                                                                                                         ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,8,"Schools will stay closed for an additional 2 weeks after April 1, to then reassess the situation and                                                                                                    ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,9,extend again if needed. 180 days requirement has been waived                                                                                                                                            ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,10,"""This is not going to be a short deployment. This is going to be weeks, and weeks, and weeks. This is a rescue                                                                                          ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-27,11,"mission you are on, to save lives. You are living a moment in history that will change and forge character""                                                                                             ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Hawaii                          ,-                                                               ,US        ,2020-03-26,2,1 previously reported Covid-19 death has been retracted                                                                                                                                                 ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-26,3,Gov. Cuomo press briefing:                                                                                                                                                                              ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-26,4,COVID-19 patients average time on ventilator: 11 - 21 days (vs. 3 - 4 days for non-COVID-19 patients)                                                                                                   ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-26,5,"""We have patients that have been 20 days 30 days on a ventilator. The longer you are on a ventilator, the                                                                                               ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-26,6,"more likely you are not going get off a ventilator""                                                                                                                                                     ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-26,7,New York is testing more per capita than South Korea                                                                                                                                                    ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,2,Governor Cuomo says:                                                                                                                                                                                    ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,3,Peak number of cases is still 2 to 3 weeks away in New York                                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,4,"""We've procured about 7,000 ventilators. We need, as a minimum, other 30,000 ventilators. This                                                                                                          ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,5,is a critical and desperate need for ventilators [..] We need them in 14 days. Fema is sending 400                                                                                                      ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,6,"ventilators only. Federal action is needed to address this now through the Federal Defense Production Act""                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,7,"""The numbers are higher in New York because it started here first, it has a lot of international                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,8,"travelers and has high density, but you will see this in cities all across the country, and in                                                                                                          ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,9,"suburban communities. Where we are today, you'll be in 4 weeks or 6 weeks.                                                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,10,"Probably ""hundreds of thousands of people"" have already had Covid-19, didn't know they had                                                                                                              ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-24,11,"it, and recovered. Should be tested for antibodies so they could go back to work and keep the economy going                                                                                             ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New Jersey                      ,-                                                               ,US        ,2020-03-22,2,4 new deaths and 590 new cases                                                                                                                                                                          ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Georgia                         ,-                                                               ,US        ,2020-03-22,3,6 new deaths                                                                                                                                                                                            ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,California                      ,-                                                               ,US        ,2020-03-22,4,"4 new deaths in, including the 1st death in Monterey County                                                                                                                                             ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,California                      ,Monterey County                                                 ,US        ,2020-03-22,5,1st death in Monterey County (an adult with an underlying health condition)                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Lousiana                        ,Orlean Parish                                                   ,US        ,2020-03-22,6,"2 new deaths, an 83-year-old and a 90-year-old Orleans Parish resident had underlying medical conditions                                                                                                ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Michigan                        ,-                                                               ,US        ,2020-03-22,10,a man in his 70s  and an 90-year-old woman                                                                                                                                                              ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Lousiana                        ,Orleans                                                         ,US        ,2020-03-22,7,"1 new death, a 50-year-old had underlying medical conditions                                                                                                                                            ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Lousiana                        ,Jefferson Parish                                                ,US        ,2020-03-22,8,"1 new death, a 77-year-old had underlying medical conditions                                                                                                                                            ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Florida                         ,-                                                               ,US        ,2020-03-22,11,1 new death                                                                                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Colorado                        ,-                                                               ,US        ,2020-03-22,12,1 new death                                                                                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Virginia                        ,Fairfax County                                                  ,US        ,2020-03-22,13,"1st death, a man in his 60s who acquired COVID-19 through contact with a previously reported case                                                                                                       ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Indiana                         ,-                                                               ,US        ,2020-03-22,14,1 new death                                                                                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Kentucky                        ,Anderson County                                                 ,US        ,2020-03-22,15,"1 new death, a 67-year-old man with underlying health conditions                                                                                                                                        ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Kansas                          ,-                                                               ,US        ,2020-03-22,16,1 new death                                                                                                                                                                                             ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Kansas                          ,-                                                               ,US        ,2020-03-22,17,"Health officials have ordered Kansas City-area residents to stay at home for 30 days, starting Tuesday                                                                                                  ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Washington                      ,-                                                               ,US        ,2020-03-21,2,269 new cases and 11 new deaths                                                                                                                                                                         ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Massachusetts                   ,-                                                               ,US        ,2020-03-21,3,"112 new cases, total rises to 525                                                                                                                                                                       ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-21,4,"Now has over 10,000 cases, doing more tests than any other state in the United States,  according to Governor Cuomo                                                                                     ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-21,5,"45,000 tests have been performed in New York State, compared to 23,000 in California (which has twice the population)                                                                                   ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-21,6,"and 23,000 in Washington State (with 1/3 of the population, therefore maintaining a higher number of tests per                                                                                          ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-21,7,capita compared to New York)                                                                                                                                                                            ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Minnesota                       ,Ramsey County                                                   ,US        ,2020-03-21,8,1st death in Minnesota: a resident in their 80s                                                                                                                                                         ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New York                        ,-                                                               ,US        ,2020-03-21,9,10 new deaths                                                                                                                                                                                           ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,New Jersey                      ,-                                                               ,US        ,2020-03-21,10,5 new deaths                                                                                                                                                                                            ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Oregon                          ,Marion County                                                   ,US        ,2020-03-21,11,"1 new death, first in Marion County                                                                                                                                                                     ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Tennesse                        ,Nashville                                                       ,US        ,2020-03-21,12,"1st death, a 73-year old man with underlying health conditions                                                                                                                                          ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Arizona                         ,Maricopa County                                                 ,US        ,2020-03-21,13,"1st death, a man in his 50s with underlying health conditions                                                                                                                                           ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Ohio                            ,Erie County                                                     ,US        ,2020-03-21,14,"1 death, an 85-year-old man                                                                                                                                                                             ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,South Carolina                  ,-                                                               ,US        ,2020-03-21,15,"2 new deaths, elderly people suffering from underlying health conditions                                                                                                                                ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,California                      ,Contra Costa County                                             ,US        ,2020-03-21,16,"1 death, a patient in their 70s                                                                                                                                                                         ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Maryland                        ,Baltimore County                                                ,US        ,2020-03-21,17,"1 death,  in his 60s who suffered from underlying medical conditions                                                                                                                                    ",https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,District of Columbia            ,-                                                               ,US        ,2020-03-21,18,Schools will be closed until April 27                                                                                                                                                                   ,https://www.worldometers.info/coronavirus/country/us/                                               
US                              ,Missouri                        ,-                                                               ,US        ,2020-03-21,19,"1 death, a woman in her 60s, who suffered from multiple health problems                                                                                                                                 ",https://www.worldometers.info/coronavirus/country/us/                                               
